"Jahr";"Quartal";"AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-";"Geschlecht";"Staatsangehörigkeit-1 Deutsche / Ausländer";"Anzahl Einwohner"
"2013";"4. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";9125
"2013";"4. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";324
"2013";"4. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";4736
"2013";"4. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";247
"2013";"4. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";4597
"2013";"4. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";213
"2013";"4. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";22292
"2013";"4. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";2127
"2013";"4. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";21416
"2013";"4. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1987
"2013";"4. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";24091
"2013";"4. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";2268
"2013";"4. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";22049
"2013";"4. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";2083
"2013";"4. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";55062
"2013";"4. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";4423
"2013";"4. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";48455
"2013";"4. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";4154
"2013";"4. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48130
"2013";"4. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";2284
"2013";"4. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47264
"2013";"4. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1559
"2013";"4. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13434
"2013";"4. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";329
"2013";"4. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";15873
"2013";"4. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";245
"2013";"4. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";25925
"2013";"4. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";297
"2013";"4. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";31482
"2013";"4. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";317
"2013";"4. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";18095
"2013";"4. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";147
"2013";"4. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";24300
"2013";"4. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";154
"2013";"4. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";3768
"2013";"4. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";23
"2013";"4. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";10467
"2013";"4. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";46
"2014";"1. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8733
"2014";"1. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";279
"2014";"1. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";8232
"2014";"1. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";253
"2014";"1. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8025
"2014";"1. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";246
"2014";"1. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7769
"2014";"1. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";259
"2014";"1. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";9254
"2014";"1. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";292
"2014";"1. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";8691
"2014";"1. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";286
"2014";"1. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";9717
"2014";"1. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";374
"2014";"1. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";9193
"2014";"1. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";328
"2014";"1. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";4822
"2014";"1. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";243
"2014";"1. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";4685
"2014";"1. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";214
"2014";"1. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";21555
"2014";"1. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";2137
"2014";"1. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";20791
"2014";"1. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1896
"2014";"1. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";24202
"2014";"1. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";2325
"2014";"1. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";22190
"2014";"1. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";2081
"2014";"1. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";55278
"2014";"1. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";4561
"2014";"1. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";48551
"2014";"1. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";4185
"2014";"1. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48210
"2014";"1. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";2359
"2014";"1. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47275
"2014";"1. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1621
"2014";"1. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13596
"2014";"1. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";335
"2014";"1. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";15975
"2014";"1. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";249
"2014";"1. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";25558
"2014";"1. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";316
"2014";"1. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";31104
"2014";"1. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";328
"2014";"1. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";18411
"2014";"1. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";147
"2014";"1. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";24648
"2014";"1. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";151
"2014";"1. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";3868
"2014";"1. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";28
"2014";"1. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";10516
"2014";"1. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";47
"2014";"2. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8795
"2014";"2. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";284
"2014";"2. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";8238
"2014";"2. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";257
"2014";"2. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8003
"2014";"2. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";278
"2014";"2. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7823
"2014";"2. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";273
"2014";"2. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";9315
"2014";"2. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";287
"2014";"2. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";8771
"2014";"2. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";298
"2014";"2. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";9821
"2014";"2. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";379
"2014";"2. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";9258
"2014";"2. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";352
"2014";"2. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";4874
"2014";"2. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";249
"2014";"2. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";4746
"2014";"2. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";212
"2014";"2. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";20762
"2014";"2. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";2177
"2014";"2. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";20120
"2014";"2. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1923
"2014";"2. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";24353
"2014";"2. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";2466
"2014";"2. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";22201
"2014";"2. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";2142
"2014";"2. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";55337
"2014";"2. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";4703
"2014";"2. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";48688
"2014";"2. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";4280
"2014";"2. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48266
"2014";"2. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";2431
"2014";"2. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47263
"2014";"2. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1645
"2014";"2. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13729
"2014";"2. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";346
"2014";"2. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";16039
"2014";"2. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";255
"2014";"2. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";25303
"2014";"2. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";322
"2014";"2. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";30830
"2014";"2. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";335
"2014";"2. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";18653
"2014";"2. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";148
"2014";"2. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";24988
"2014";"2. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";160
"2014";"2. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";4009
"2014";"2. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";32
"2014";"2. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";10660
"2014";"2. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";46
"2014";"3. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8817
"2014";"3. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";302
"2014";"3. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";8281
"2014";"3. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";267
"2014";"3. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8067
"2014";"3. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";286
"2014";"3. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7826
"2014";"3. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";271
"2014";"3. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";9369
"2014";"3. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";308
"2014";"3. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";8846
"2014";"3. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";312
"2014";"3. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";9903
"2014";"3. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";385
"2014";"3. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";9338
"2014";"3. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";356
"2014";"3. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";5033
"2014";"3. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";274
"2014";"3. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";4898
"2014";"3. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";230
"2014";"3. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";20255
"2014";"3. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";2255
"2014";"3. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";19834
"2014";"3. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1903
"2014";"3. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";24520
"2014";"3. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";2569
"2014";"3. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";22305
"2014";"3. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";2229
"2014";"3. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";55565
"2014";"3. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";4812
"2014";"3. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";48733
"2014";"3. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";4353
"2014";"3. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48311
"2014";"3. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";2452
"2014";"3. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47301
"2014";"3. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1701
"2014";"3. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13667
"2014";"3. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";360
"2014";"3. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";16035
"2014";"3. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";254
"2014";"3. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";25137
"2014";"3. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";326
"2014";"3. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";30605
"2014";"3. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";342
"2014";"3. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";18991
"2014";"3. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";153
"2014";"3. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";25372
"2014";"3. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";169
"2014";"3. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";4152
"2014";"3. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";33
"2014";"3. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";10710
"2014";"3. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";44
"2014";"4. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8849
"2014";"4. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";305
"2014";"4. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";8330
"2014";"4. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";275
"2014";"4. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8094
"2014";"4. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";286
"2014";"4. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7772
"2014";"4. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";281
"2014";"4. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";9425
"2014";"4. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";320
"2014";"4. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";8969
"2014";"4. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";329
"2014";"4. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";9935
"2014";"4. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";389
"2014";"4. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";9390
"2014";"4. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";359
"2014";"4. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";5057
"2014";"4. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";270
"2014";"4. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";4960
"2014";"4. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";219
"2014";"4. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";20716
"2014";"4. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";2616
"2014";"4. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";19942
"2014";"4. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";2147
"2014";"4. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";24601
"2014";"4. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";2667
"2014";"4. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";22319
"2014";"4. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";2253
"2014";"4. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";55627
"2014";"4. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";4843
"2014";"4. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";48875
"2014";"4. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";4390
"2014";"4. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48424
"2014";"4. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";2419
"2014";"4. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47276
"2014";"4. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1725
"2014";"4. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13617
"2014";"4. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";358
"2014";"4. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";16040
"2014";"4. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";254
"2014";"4. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";24906
"2014";"4. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";330
"2014";"4. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";30388
"2014";"4. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";353
"2014";"4. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";19288
"2014";"4. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";158
"2014";"4. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";25693
"2014";"4. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";173
"2014";"4. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";4246
"2014";"4. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";32
"2014";"4. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";10769
"2014";"4. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";45
"2015";"1. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8876
"2015";"1. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";309
"2015";"1. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";8327
"2015";"1. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";295
"2015";"1. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8142
"2015";"1. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";308
"2015";"1. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7795
"2015";"1. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";295
"2015";"1. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";9465
"2015";"1. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";331
"2015";"1. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";9043
"2015";"1. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";348
"2015";"1. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";9990
"2015";"1. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";408
"2015";"1. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";9457
"2015";"1. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";374
"2015";"1. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";5133
"2015";"1. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";268
"2015";"1. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";5004
"2015";"1. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";211
"2015";"1. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";20025
"2015";"1. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";2594
"2015";"1. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";19211
"2015";"1. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1998
"2015";"1. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";24573
"2015";"1. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";2742
"2015";"1. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";22284
"2015";"1. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";2263
"2015";"1. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";55859
"2015";"1. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";4879
"2015";"1. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";49039
"2015";"1. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";4469
"2015";"1. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48449
"2015";"1. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";2457
"2015";"1. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47276
"2015";"1. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1770
"2015";"1. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13589
"2015";"1. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";374
"2015";"1. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";15898
"2015";"1. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";254
"2015";"1. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";24620
"2015";"1. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";333
"2015";"1. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";30139
"2015";"1. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";349
"2015";"1. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";19635
"2015";"1. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";161
"2015";"1. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";26153
"2015";"1. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";176
"2015";"1. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";4319
"2015";"1. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";29
"2015";"1. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";10687
"2015";"1. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";47
"2015";"2. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8870
"2015";"2. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";327
"2015";"2. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";8330
"2015";"2. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";304
"2015";"2. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8141
"2015";"2. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";340
"2015";"2. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7828
"2015";"2. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";300
"2015";"2. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";9520
"2015";"2. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";345
"2015";"2. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";9148
"2015";"2. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";366
"2015";"2. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";10077
"2015";"2. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";427
"2015";"2. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";9487
"2015";"2. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";385
"2015";"2. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";5248
"2015";"2. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";285
"2015";"2. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";5052
"2015";"2. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";215
"2015";"2. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";19271
"2015";"2. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";2671
"2015";"2. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";18622
"2015";"2. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";2035
"2015";"2. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";24760
"2015";"2. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";2823
"2015";"2. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";22341
"2015";"2. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";2307
"2015";"2. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";55946
"2015";"2. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";5096
"2015";"2. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";49265
"2015";"2. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";4572
